"","PlotKey","SiteKey.x","SiteID.x","SiteName","PlotID.x","EstablishDate","Season.x","State","County","Directions","AvgPrecip_mm","EcolSite","Soil","ParentMaterial","Slope","Aspect","ESD_SlopeShape","LandscapeType","LandscapeTypeSecondary","MgtUnit","GPSCoordSys","Datum","Zone","Easting","Northing","Elevation_m","RecentWeatherPast12","RecentWeatherPrevious12","DisturbWildfire","DisturbRodents","DisturbMammals","DisturbWater","DisturbWind","DisturbWaterSoilDep","DisturbWindSoilDep","DisturbUndgroundUtils","DisturbOverhdTransLines","DisturbOther","DisturbOtherDesc","WildlifeUse","MgtHistory","OffsiteInfluences","Comments","SpeciesList","DensityList","ESD_Series","Longitude","Latitude","day","lekking","nesting","spring","summer","brood.early","brood.late","winter","acres","Unit_No","Funding","Year_Comp","Treatment","relative.sampling","prism.precip.mm","precip.regime","SiteKey.y","SiteID.y","PlotID.y","Season.y","MethodCategory","IndicatorCategory","Duration","Indicator","HitCategory","Line_n","HitPctAvg","HitPctStDev","year","category","indicator.name","season"
"2782","140903063720395","1409021556054518","BF","Bison Fire","05",2014-09-05,"20140101_20141231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,0,NA,NA,NA,NA,NA,"UTM","WGS84","11S",283413,4313169,2214,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"AF310;AF311;AGCR;ALLIU;ARMU;ASTRA;BASA3;BRTE;CALOC;CHAL7;CHVI8;CRAC2;CROC;CRYPT;DEPI;ERNA10;LASE;LUPIN;PF457;PF458;PG304;PG305;PG452;PHLO2;PLSP7;POSE;RIVE;SATR12;SIAL2;SYOR2;TEGL;WYMO;ERIOG;PF460;","PPSH;CHVI8;ERNA10;RIVE;SYOR2;PPTR;TEGL;",NA,-119.498990987904,38.9407293480013,248,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",555.090026855469,"mesic","1409021556054518","BF","05","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,21.3333333333333,0.144683562761405,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2783","140903063720395","1409021556054518","BF","Bison Fire","05",2014-09-05,"20140101_20141231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,32.4900016784668,"30","VV","Hills/Mountains*","Summit",NA,"UTM","WGS84","11S",283413,4313169,2214,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"AGCR;ARMU;ARTR2;ASPU9;BASA3;BRTE;CHVI8;CRAC2;ELEL5;EPILO;EPVI;ERNA10;GUSA2;HAGL;LASE;MESA;PF000;LUPINPF;COLI2;CHPR5;EREAN;PHHE2;PHLO2;PIMO;PLSP7;POSE;PSSP6;PUTR2;RIVE;SAMI3;SIAL2;SYOR2;TECA2;TRDU;ERBA7;","TECA2;SYOR2;SH000;TR000;CHVI8;PIMO;EPVI;RIVE;",NA,-119.498990987904,38.9407293480013,248,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",555.090026855469,"mesic","1409021556054518","BF","05","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,21.3333333333333,0.144683562761405,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2784","1409050938424486","1409021556054518","BF","Bison Fire","12",2014-09-03,"20140101_20141231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,0,NA,NA,NA,NA,NA,"UTM","WGS84","11S",281182,4302492,2485,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"AMUT;ARTRV;CHVI8;ERNA10;HODU;PPSH;PPTR;RIVE;TECA2;",NA,-119.521306447635,38.8440530183773,246,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",703.559997558594,"mesic","1409021556054518","BF","12","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,36,0.121655250605964,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2785","1409050938424486","1409021556054518","BF","Bison Fire","12",2014-09-03,"20140101_20141231","NV","Douglas","Park at UTM 11S 0279063, 4303163. walk over to trail and follow it along the creek. Walk up the hill to the plot",0,"UNKNOWN",NA,NA,55,"321","LV","Hills/Mountains*","Backslope",NA,"UTM","WGS84","11S",281182,4302492,2485,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"ACTH7;AGCR;ALLIU;ARTRV;CHAL7;CHVI8;CRAC2;CRPT;DEPI;ELEL5;EPBR3;ERBA7;GAMU2;GIIN2;MESA;LUPINPF;SILEN;PHCH;PHHA;PHHO;PHLO2;POSE;PSSP6;RIVE;SADO4;HODI;SIAL2;SYOR2;TRDU;BRTE;LIPU11;PRVI;AGOC2;","CHVI8;RIVE;CELE3;HODI;ARTRV;AGOC2;SYOR2;SH000;PRVI;",NA,-119.521306447635,38.8440530183773,246,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",703.559997558594,"mesic","1409021556054518","BF","12","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,36,0.121655250605964,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2786","1507011627494167","1205151049588344","DM","Desatoya Mountains","301",2015-07-05,"20150101_20151231","NV","Churchill",NA,0,"UNKNOWN",NA,NA,8.75,"30","VV","Hills/Mountains*","Backslope",NA,"UTM","WGS84","11S",439836,4359387,2276,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"spotted horses/cows on plot, several slash piles",NA,NA,NA,"CADO2;ARAR8;ARKI;ARTRV;ASPU9;BRTE;CHFR3;CHVI8;ELEL5;ERMI4;GIIN2;JUOS;LECI4;LEHA11;LUAR3;MIGR;MURI;PENST;ANAC;EROV;PHHO;PHLO2;PIMO;POSE;CRAC2;","ARAR8;ARTRV;CHVI8;PIMO;",NA,-117.698567678821,39.3818680565974,186,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",346.209991455078,"mesic","1205151049588344","DM","301","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,40,0.190787840283389,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2787","1507011627494167","1205151049588344","DM","Desatoya Mountains","301",2015-07-05,"20150101_20151231","NV","Churchill",NA,0,"UNKNOWN",NA,NA,0,NA,NA,NA,NA,NA,"UTM","WGS84","11S",439836,4359387,2276,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"ARAB4;ARAC2;ARAR8;ARTRW;ARTRW8;ASTRA;BASA3;CANU3;CASTI2;CHVI8;CREPI;ELEL5;ERAP;ERCA8;ERMI4;JUOS;LECI4;LUPIN;PF15;PG03;PHHO;PHLO2;PIMO;POSE;PPGG;TECA2;","ARAR8;ARTRW;ARTRW8;CHVI8;ERMI4;JUOS;PIMO;PPSH;TECA2;",NA,-117.698567678821,39.3818680565974,186,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",346.209991455078,"mesic","1205151049588344","DM","301","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,40,0.190787840283389,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2788","1507011628499430","1205151049588344","DM","Desatoya Mountains","302",2015-07-05,"20150101_20151231","NV","Lander",NA,0,"UNKNOWN",NA,NA,14.0500001907349,"40","CC","Hills/Mountains*","Backslope",NA,"UTM","WGS84","11S",439698,4359198,2295,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"ARHO2;ARKI;ARTRV;BRTE;CHVI8;ELEL5;ERCA8;ERMI4;GIIN2;JUOS;LECI4;LUAR3;NABR;PAMU11;EREL5;PHHO;PHLO2;PIMO;PLSP7;POSE;CELE3;","CHVI8;JUOS;PIMO;CELE3;ARTRV;",NA,-117.700152878748,39.3801555190242,186,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",346.209991455078,"mesic","1205151049588344","DM","302","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,49.3333333333333,0.0305505046330385,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2789","1507011628499430","1205151049588344","DM","Desatoya Mountains","302",2015-07-05,"20150101_20151231","NV","Lander",NA,0,"UNKNOWN",NA,NA,0,NA,NA,NA,NA,NA,"UTM","WGS84","11S",439698,4359198,2295,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"AF154;AF155;ARAC2;ARAR8;ARTRW8;ASTRA;BASA3;CANU3;CHVI8;CRAC2;CREPI;ELEL5;ERCA8;ERMI4;EROC2;FEID;JUOS;LECI4;LUPIN;MACA2;PF154;PF155;PHHO;PIMO;PLSP7;PPGG;PPSH;","ARAR8;ARTRW8;CHVI8;ERMI4;JUOS;PIMO;PPSH;",NA,-117.700152878748,39.3801555190242,186,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",346.209991455078,"mesic","1205151049588344","DM","302","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,49.3333333333333,0.0305505046330385,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2790","15070116301833","1205151049588344","DM","Desatoya Mountains","304",2015-07-03,"20150101_20151231","NV","Lander",NA,0,"UNKNOWN",NA,NA,17.6299991607666,"200","LC","Hills/Mountains*","Backslope",NA,"UTM","WGS84","11S",438567,4359340,2405,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,"Lots of lop and scatter/lots of piles of JUOS and PIMO branches",NA,NA,"ACTH7;ARAR8;ARHO2;ARKI;ARTRV;BRTE;CHVI8;ELEL5;ERMI4;ERNA10;ERSP3;GARA2;JUOS;LECI4;LUAR3;MIGR;EROV;PHHO;PIMO;POSE;SYRO;","ARTRV;ARAR8;JUOS;PIMO;",NA,-117.713296742165,39.3813551962525,184,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",346.209991455078,"mesic","1205151049588344","DM","304","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,22,0.0800000000000001,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2791","15070116301833","1205151049588344","DM","Desatoya Mountains","304",2015-07-03,"20150101_20151231","NV","Lander",NA,0,"UNKNOWN",NA,NA,0,NA,NA,NA,NA,NA,"UTM","WGS84","11S",438567,4359340,2405,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"AF151;AF152;AF153;ARAR8;ARTRW8;ASTRA;BRTE;CHVI8;CRAC2;ELEL5;JUOS;LECI4;LUPIN;PF151;PF152;PG03;PHHO;PIMO;POSE;PPSH;SYOR2;TEGL;","ARAR8;ARTRW8;CHVI8;JUOS;PIMO;PPSH;SYOR2;TEGL;",NA,-117.713296742165,39.3813551962525,184,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",346.209991455078,"mesic","1205151049588344","DM","304","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,22,0.0800000000000001,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2792","1507011630545040","1205151049588344","DM","Desatoya Mountains","305",2015-07-06,"20150101_20151231","NV","Churchill",NA,0,"UNKNOWN",NA,NA,15,"74","VV","Hills/Mountains*","Shoulder",NA,"UTM","WGS84","11S",439307,4359571,2347,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"ARHO2;ARKI;ARNO4;ARTRV;BASA3;BRTE;CACR11;CHVI8;ELEL5;ERCA8;ERMI4;ERNA10;GIIN2;JUOS;LECI4;LIRU4;LUAR3;MACA2;OPPO;PAMU11;ASTRAPF;PENST;EREL5;EROV;PHHO;PHLO2;PIMO;PLSP7;POSE;RIVE;STAC;SYOR2;","ARNO4;ARTRV;CHVI8;ERNA10;JUOS;PIMO;RIVE;SYOR2;",NA,-117.704726167877,39.3834888758255,187,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",346.209991455078,"mesic","1205151049588344","DM","305","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,22,0.0692820323027551,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2793","1507011630545040","1205151049588344","DM","Desatoya Mountains","305",2015-07-06,"20150101_20151231","NV","Churchill",NA,0,"UNKNOWN",NA,NA,0,NA,NA,NA,NA,NA,"UTM","WGS84","11S",439307,4359571,2347,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"ARAR8;ARHO2;ARTRW8;ASTER;ASTRA;ASWH;BASA3;BRTE;CACR11;CHDO;CHVI8;CREPI;ELEL5;ERAP;ERCA8;ERMI4;ERNA10;EROC2;FEID;JUOS;LECI4;LUPIN;MACA2;OPPO;PENST;PF13;PF155;PHHO;PIMO;PLSP7;POSE;PPSH;PPTR;PSSP6;RIVE;STAC;SYOR2;TECA2;","ARAR8;ARTRW8;CHVI8;ERMI4;ERNA10;JUOS;PIMO;PPSH;PPTR;RIVE;SYOR2;TECA2;",NA,-117.704726167877,39.3834888758255,187,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",346.209991455078,"mesic","1205151049588344","DM","305","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,22,0.0692820323027551,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2794","1507011632115296","1409021556054518","BF","Bison Fire","102",2015-07-04,"20150101_20151231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,0,NA,NA,NA,NA,NA,"UTM","WGS84","11S",284652,4313785,2067,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"AAFF;AF457;AF459;AF460;AF461;AGCR;AGGL;ASTRA;BRTE;CRAC2;CRPT;DEPI;ELEL5;ERNA10;ERNI4;ERSP3;GADI2;LASE;NIAT;PG302;PG303;PHHO;PHLO2;POSE;RICE;SATR12;SIAL2;SPAM2;TECA2;TEGL;ZIVE;","TEGL;PHLO2;TECA2;RICE;ERNA10;PPSH;PPTR;",NA,-119.484901612323,38.9465802688549,185,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",555.090026855469,"mesic","1409021556054518","BF","102","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,43.3333333333333,0.0757187779440036,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2795","1507011632115296","1409021556054518","BF","Bison Fire","102",2015-07-04,"20150101_20151231","NV","Douglas","Park at UTM 11S (0284110, 4313976) and walk 0.36mi E.",0,"UNKNOWN",NA,NA,16,"194","VL","Fan Piedmont",NA,NA,"UTM","WGS84","11S",284652,4313785,2067,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Lots of burrows in ground.",NA,NA,"Deep wash from recent runoff towards the end of line 3.","ARABI2;AGCR;ARHO2;BAHO;BLSC;BRIN2;BRTE;DELPH;EPBR3;ERBA7;ERNA10;LASE;MESA;PASM;BAPR5;POSE;PRFA;PSSP6;PUTR2;SAMI3;SATR12;SIAL2;TRDU;CHVI8;ELEL5;ERIGE2;","SH000;JUOS;PIMO;PUTR2;PRAN2;",NA,-119.484901612323,38.9465802688549,185,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",555.090026855469,"mesic","1409021556054518","BF","102","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,43.3333333333333,0.0757187779440036,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2796","1507011632271205","1409021556054518","BF","Bison Fire","103",2015-07-04,"20150101_20151231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,21.2600002288818,"70","VV","Hills/Mountains*","Backslope",NA,"UTM","WGS84","11S",283736,4312742,2132,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"ACHY;AGCR;BRTE;CRYPT;EPILO;EPVI;ERBA7;ERNA10;HAGL;JUOS;LASE;MESA;PHHE2;PIMO;PSSP6;RICE;SAMI3;SIAL2;TRDU;","RICE;PIMO;PUTR2;",NA,-119.495132683313,38.9369648222242,185,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",642.830017089844,"mesic","1409021556054518","BF","103","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,62.6666666666667,0.102632028788938,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2797","1507011632271205","1409021556054518","BF","Bison Fire","103",2015-07-04,"20150101_20151231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,0,NA,NA,NA,NA,NA,"UTM","WGS84","11S",283736,4312742,2132,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"ACMI2;AF457;AF458;AF459;AGCR;ARHO2;ARMU;ARTRT2;ASTRA;BRTE;CHAL7;ERNA10;ERNI4;GADI2;LASE;LUPIN;NIAT;PF459;PG302;PG303;RIVE;SATR12;SIAL2;TEGL;","ARTRT2;ERNA10;PPSH;PPTR;RIVE;TEGL;",NA,-119.495132683313,38.9369648222242,185,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",642.830017089844,"mesic","1409021556054518","BF","103","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,62.6666666666667,0.102632028788938,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2798","15070609453420","1409021556054518","BF","Bison Fire","18",2015-07-06,"20150101_20151231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,0,NA,NA,NA,NA,NA,"UTM","WGS84","11S",285679,4313627,2341,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"AAFF;ACHY;AF464;AF466;AGGL;ARMU;BRTE;CHVI8;CRAC2;CRPT;DEPI;ELEL5;EPVI;GIIN2;GILIA;LASE;NIAT;PAMU11;PF461;PG302;PG303;PG304;PHHE2;PHHO;PHLO2;POSE;PPTR;RICE;RIVE;SATR12;SIAL2;SIOR;SYOR2;TECA2;TEGL;","CHVI8;EPVI;PPSH;PPTR;RICE;RIVE;SYOR2;TECA2;TEGL;",NA,-119.473011911294,38.9454094152711,187,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",572.940002441406,"mesic","1409021556054518","BF","18","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,17.3333333333333,0.0503322295684716,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2799","15070609453420","1409021556054518","BF","Bison Fire","18",2015-07-06,"20150101_20151231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,32,"280","VC","Hills/Mountains*","Shoulder",NA,"UTM","WGS84","11S",285679,4313627,2341,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"ungulate feces present",NA,NA,NA,"ACHY;ACMI2;ACTH7;ARMU;ARTRV;BRTE;CELE3;CHAL7;CHVI8;CRAC2;CRIN4;CROC;ELEL5;EPVI;ERBA7;ERNA10;GAMU2;LASE;LUAR3;PAMU11;PASM;ASTRAPF;PHCH;PHHA;PHLO2;PIMO;PLSP7;POSE;PSSP6;PUTR2;RIVE;SATR12;SIAL2;STCO6;SYOR2;TECA2;TRDU;WYMO;MACA2;ERSP3;","PIMO;CELE3;CHVI8;ERNA10;ARTRV;TECA2;EPVI;SYOR2;PUTR2;RIVE;",NA,-119.473011911294,38.9454094152711,187,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",572.940002441406,"mesic","1409021556054518","BF","18","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,17.3333333333333,0.0503322295684716,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2800","1507061331191779","1409021556054518","BF","Bison Fire","13",2015-07-07,"20150101_20151231","NV","Douglas","park at UTM 11S 0283959,4315407 and walk east up the drainage. At UTM 11S 0285016, 4315159 follow the side drainage up the hill anr continue to plot on ridgeline",0,"UNKNOWN",NA,NA,22,"294","CC","Hills/Mountains*","Shoulder",NA,"UTM","WGS84","11S",285571,4314701,2227,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"evidence of horse",NA,NA,NA,"ACTH7;ERIGE2;AGCR;ALLIU;AMUT;ARMU;ARTR2;BRTE;CHVI8;CRAC2;DELPH;ELEL5;EPBR3;EPVI;ERNA10;JUOS;LASE;LUAR3;MACA2;MESA;BAPR5;PF296;PHHE2;PHLO2;PIMO;POSE;PUTR2;RIVE;SAMI3;SATR12;SIAL2;SYOR2;TRDU;PF006;MIGR;","CHVI8;ERNA10;JUOS;PIMO;PUTR2;RIVE;SH000;SYOR2;",NA,-119.474593414623,38.9550522461701,188,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",572.940002441406,"mesic","1409021556054518","BF","13","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,16.6666666666667,0.0115470053837927,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2801","1507061331191779","1409021556054518","BF","Bison Fire","13",2015-07-07,"20150101_20151231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,0,NA,NA,NA,NA,NA,"UTM","WGS84","11S",285571,4314701,2227,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"AAFF;ACMI2;ACTH7;AF457;AF467;AGCR;AGGL;ARAR8;ARMU;ASTRA;BRTE;CHAL7;CRAC2;CRPT;DEPI;ELEL5;ERAP;ERNA10;GADI2;LASE;LUPIN;NIAT;PAMU11;PF457;PF458;PG303;PHHE2;PHLO2;POSE;PPTR;PUTR2;RICE;RIVE;SATR12;SIAL2;SOXA;SPAM2;SYOR2;TEGL;","ERNA10;PPSH;PPTR;PUTR2;RIVE;SYOR2;TEGL;",NA,-119.474593414623,38.9550522461701,188,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",572.940002441406,"mesic","1409021556054518","BF","13","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,16.6666666666667,0.0115470053837927,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2802","150706143931419","1409021556054518","BF","Bison Fire","03",2015-07-06,"20150101_20151231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,6.98999977111816,"210","CV","Fan Piedmont",NA,NA,"UTM","WGS84","11S",285087,4315962,2126,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"AGGL;BRTE;CHVI8;CIRSI;ELEL5;EPILO;EPVI;ERCI6;ERNA10;FEID;JUOS;LASE;LECI4;LUPINPF;ELYMU;PHHE2;PLSP7;RIVE;SIAL2;","ERNA10;EPVI;CHVI8;TR000;JUOS;",NA,-119.480570150095,38.9662864428333,187,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",555.090026855469,"mesic","1409021556054518","BF","03","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,20.6666666666667,0.0642910050732864,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
"2803","150706143931419","1409021556054518","BF","Bison Fire","03",2015-07-06,"20150101_20151231","NV","Douglas",NA,0,"UNKNOWN",NA,NA,0,NA,NA,NA,NA,NA,"UTM","WGS84","11S",285087,4315962,2126,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,"ACSP12;AGCR;ARHO2;ASTRA;BRTE;CHAL7;CHDO;CHVI8;ELEL5;EPVI;ERCI6;ERNA10;LECI4;NIAT;PG303;PHHE2;POSE;PPSH;PPTR;RIVE;SIAL2;DEPI;PG304;","CHVI8;PPSH;PPTR;EPVI;RIVE;ERNA10;",NA,-119.480570150095,38.9662864428333,187,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,"Pre-treatment",555.090026855469,"mesic","1409021556054518","BF","03","20170101_20171231","Cover","GrowthHabit","Perennial","Non-woody","Any Hit",3,20.6666666666667,0.0642910050732864,2017,"Meeting","Non-invasive Perennial Forb/Grass Cover  (%, any hit)","summer"
